table_name,date,o,h,l,c,v,a
1000040,20200224,3513.59,3721.91,3513.59,3701.3,1541.18,2457035.776
1000040,20200225,3632.76,3823.21,3544.65,3803.48,1676.13,2869874.688
1000040,20200226,3735.11,3811.01,3604.53,3639.88,1834.57,2701774.2336
1000040,20200227,3672.69,3702.94,3558.06,3591.8,1207.83,1826591.5392
1000040,20200228,3424.75,3491.63,3334.77,3374.02,1298.77,1960245.0432
1000040,20200302,3434.68,3586.92,3386.67,3557.32,1166.47,1803053.4656
1000040,20200303,3649.09,3705.52,3526.91,3564.34,1432.21,2295747.584
1000040,20200304,3519.05,3569.16,3426.77,3519.85,919.91,1557661.0816
1000040,20200305,3637.83,3651.03,3516.75,3567.46,1327.15,1927189.2992
1000040,20200306,3494.01,3581.82,3487.48,3540.16,933.73,1347824.3328
1000040,20200309,3467.39,3581.63,3432.75,3435.57,1224.54,1889354.3424
1000040,20200310,3405.71,3662.22,3360.41,3662.22,1675.16,2571315.4048
1000040,20200311,3724.52,3823.3,3633.99,3640.44,2033.84,3332821.6064
1000040,20200312,3578.01,3685.66,3572.63,3685.66,1493.77,2333408.0512
1000040,20200313,3525.12,3723.16,3513.48,3629.02,1691.11,2485312.512
1000040,20200316,3649.04,3649.04,3391.64,3406.54,1490.6,2164727.3984
1000040,20200317,3444.44,3473.63,3271.14,3422.68,1323.37,1796424.4992
1000040,20200318,3434.4,3514.33,3330.36,3333.52,1254.41,1770525.9008
1000040,20200319,3331.25,3477.26,3294.59,3447.78,1211.81,1743105.024
1000040,20200320,3487.67,3506.02,3414.65,3479.73,1132.44,1647034.0608
1000040,20200323,3385.09,3499.27,3349.53,3364.3,1053.31,1552408.2688
1000040,20200324,3440.93,3451.14,3271.17,3399.09,1239.24,1726219.6736
1000040,20200325,3465.26,3469.09,3402.92,3426.07,1037.87,1459105.3824
1000040,20200326,3338.06,3364.5,3294.33,3314.7,809.58,1545575.1168
1000040,20200327,3356.96,3361.18,3242.95,3245.72,712.07,1199431.3728
1000040,20200330,3159.16,3159.85,3062.89,3104.23,829.87,1270197.0432
1000040,20200331,3153.03,3156.08,3062.89,3066.68,624.23,963575.3984
1000040,20200401,3046.55,3133.36,3042.14,3057.21,613.65,939918.336
1000040,20200402,3059.32,3207.23,3058.95,3207.11,749.79,1249505.8944
1000040,20200403,3179.71,3183.4,3133.59,3145.56,575.29,903576.6784
1000040,20200407,3231.56,3243.95,3203.44,3231.0,783.72,1159998.464
1000040,20200408,3207.46,3310.32,3198.96,3298.4,863.4,1304808.5504
1000040,20200409,3319.43,3333.99,3290.61,3308.9,1008.25,1233615.0528
1000040,20200410,3295.69,3295.69,3159.57,3174.86,755.83,1039079.936
1000040,20200413,3135.0,3137.04,3068.43,3081.11,526.08,878650.9824
1000040,20200414,3113.49,3179.7,3105.63,3179.7,589.04,901127.4752
1000040,20200415,3175.68,3211.87,3151.4,3158.89,653.87,999205.2736
1000040,20200416,3128.96,3200.94,3105.64,3190.48,607.66,890736.9472
1000040,20200417,3222.09,3252.35,3178.65,3184.98,699.29,1074883.8912
1000040,20200420,3190.25,3254.53,3178.73,3254.53,693.3,981375.5904
1000040,20200421,3236.04,3274.42,3206.31,3271.69,880.72,1252425.1136
1000040,20200422,3239.69,3285.74,3233.37,3279.87,795.38,1100033.2288
1000040,20200423,3284.07,3284.31,3198.11,3200.25,701.22,1018743.9104
1000040,20200424,3200.71,3235.17,3131.1,3139.02,692.55,978522.3168
1000040,20200427,3146.23,3190.57,3116.87,3159.23,556.1,860715.008
1000040,20200428,3156.66,3157.12,2999.62,3107.83,714.5,1121912.32
1000040,20200429,3082.33,3127.01,3078.65,3099.48,451.5,740249.3952
1000040,20200430,3118.55,3262.69,3118.55,3240.99,782.44,1281378.6112
1000040,20200506,3229.71,3334.96,3226.05,3333.57,780.36,1480169.8816
1000040,20200507,3367.08,3401.93,3297.97,3298.76,740.0,1412537.7536
1000040,20200508,3333.95,3388.8,3333.95,3376.15,758.77,1464621.6704
1000040,20200511,3418.81,3473.74,3404.79,3446.88,1009.07,1736000.1024
1000040,20200512,3433.9,3433.9,3348.15,3408.54,682.72,1257346.2528
1000040,20200513,3382.01,3404.29,3366.69,3395.81,520.89,910389.248
1000040,20200514,3374.27,3394.28,3353.53,3358.69,585.7,1014360.3712
1000040,20200515,3370.91,3432.65,3348.54,3388.65,566.89,1200295.0144
1000040,20200518,3387.1,3392.37,3275.5,3280.41,691.97,1409237.9136
1000040,20200519,3305.7,3328.95,3285.83,3315.39,498.72,933144.9856
1000040,20200520,3306.33,3350.21,3272.5,3295.29,626.93,1111893.4016
1000040,20200521,3304.38,3305.52,3215.24,3226.9,554.96,970782.5152
1000040,20200522,3221.48,3262.59,3174.28,3201.12,597.17,931552.768
1000040,20200525,3155.2,3156.77,3068.53,3079.6,575.02,933413.9904
1000040,20200526,3098.0,3147.57,3098.0,3147.57,464.07,698148.5568
1000040,20200527,3148.6,3148.6,3085.61,3105.42,509.68,754357.5552
1000040,20200528,3095.59,3124.05,3041.11,3093.76,469.37,683652.5056
1000040,20200529,3069.48,3098.24,3059.48,3092.82,496.7,671614.464
1000040,20200601,3123.72,3228.04,3123.72,3217.39,729.69,1116770.2016
1000040,20200602,3236.19,3263.66,3209.88,3241.92,769.15,1059517.6448
1000040,20200603,3252.46,3308.6,3222.73,3262.62,732.76,1246782.464
1000040,20200604,3271.86,3275.19,3233.07,3237.71,459.0,752616.4992
1000040,20200605,3256.68,3274.02,3220.43,3245.24,450.23,789094.656
1000040,20200608,3279.68,3313.19,3247.13,3251.41,509.68,810369.4848
1000040,20200609,3261.97,3262.06,3229.67,3257.68,542.06,774381.312
1000040,20200610,3256.34,3256.34,3222.54,3240.02,502.02,534028.0832
1000040,20200611,3250.36,3279.17,3209.84,3228.23,619.88,953482.6496
1000040,20200612,3149.48,3224.32,3143.72,3198.19,561.95,890640.0768
1000040,20200615,3176.6,3225.51,3160.16,3160.16,538.15,860934.9632
1000040,20200616,3193.75,3232.51,3193.75,3232.26,497.45,863257.8048
1000040,20200617,3234.16,3234.7,3193.22,3213.85,482.8,840964.2496
1000040,20200618,3206.2,3283.94,3198.5,3264.49,613.17,1038039.3472
1000040,20200619,3277.47,3318.85,3239.62,3296.28,632.0,1251506.9952
1000040,20200622,3307.47,3355.86,3305.28,3342.1,628.22,1211860.6848
1000040,20200623,3338.18,3347.27,3300.74,3325.9,559.06,1118201.1392
1000040,20200624,3322.94,3361.65,3312.72,3354.69,610.99,1094409.3184
1000040,20200629,3335.46,3346.84,3291.42,3310.2,477.73,889275.8016
1000040,20200630,3328.65,3368.29,3328.65,3357.67,485.07,912646.5536
1000040,20200701,3362.75,3397.84,3329.6,3377.73,554.89,1102886.5024
1000040,20200702,3363.64,3424.73,3352.52,3424.73,770.3,1222600.4992
1000040,20200703,3434.37,3473.92,3422.77,3469.55,867.7,1331412.6848
1000040,20200706,3504.5,3690.01,3504.5,3668.72,1293.81,2042906.8288
1000040,20200707,3713.03,3794.86,3660.24,3684.33,1327.29,2193789.1328
1000040,20200708,3679.56,3743.47,3638.77,3737.74,1028.61,1674853.6832
1000040,20200709,3755.59,3904.04,3739.08,3903.09,1344.45,2307246.8992
1000040,20200710,3916.33,3926.32,3801.76,3823.67,1289.23,2317948.3136
1000040,20200713,3808.87,3920.52,3796.36,3911.16,1065.73,1886702.7968
1000040,20200714,3915.97,3934.65,3782.28,3877.57,1650.16,2417020.1088
1000040,20200715,3878.05,3885.01,3674.87,3690.93,1335.58,2209807.36
1000040,20200716,3652.62,3698.36,3450.18,3467.44,1036.6,1831342.6944
1000040,20200717,3482.58,3528.78,3435.84,3482.32,647.1,1218599.0144
1000040,20200720,3554.86,3620.78,3527.65,3618.86,783.89,1462873.3952
1000040,20200721,3625.29,3645.07,3577.02,3612.02,632.84,1161938.8416
1000040,20200722,3594.57,3638.84,3573.25,3597.02,697.49,1209787.392
1000040,20200723,3557.3,3557.3,3447.11,3530.4,831.38,1385846.6816
1000040,20200724,3509.53,3538.13,3367.45,3383.7,766.36,1256839.9872
1000040,20200727,3392.61,3409.52,3330.24,3374.14,456.92,754209.5872
1000040,20200728,3398.42,3430.09,3387.45,3417.11,507.61,746978.7648
1000040,20200729,3442.42,3541.23,3433.66,3541.23,619.88,1165309.6448
1000040,20200730,3555.38,3586.07,3539.02,3546.28,622.75,1306683.2896
1000040,20200731,3538.55,3611.25,3530.1,3562.98,591.12,1169268.736
1000040,20200803,3580.84,3649.85,3568.31,3645.87,755.55,1414778.0608
1000040,20200804,3660.51,3660.51,3574.72,3587.72,675.9,1382143.7952
1000040,20200805,3617.8,3630.48,3581.13,3609.69,572.23,1125093.888
1000040,20200806,3599.55,3603.49,3536.06,3594.92,704.87,1282607.104
1000040,20200807,3566.14,3566.14,3475.77,3511.88,560.06,1123815.1168
1000040,20200810,3492.17,3561.22,3492.17,3538.44,567.6,953516.4416
1000040,20200811,3542.25,3546.16,3481.62,3486.21,530.95,853977.0368
1000040,20200812,3475.9,3509.59,3422.95,3509.53,558.68,975206.912
1000040,20200813,3523.25,3540.13,3507.04,3514.88,802.98,872848.1792
1000040,20200814,3509.05,3539.07,3486.86,3537.31,560.88,697841.152
1000040,20200817,3550.44,3612.35,3531.12,3612.04,707.21,1018423.0912
1000040,20200818,3613.08,3628.61,3594.12,3617.67,803.76,988425.8304
1000040,20200819,3616.35,3616.35,3532.38,3536.28,778.3,1003290.8288
1000040,20200820,3501.91,3545.15,3489.23,3520.58,560.8,831376.9984
1000040,20200821,3538.02,3573.89,3500.11,3523.47,469.7,662199.3472
1000040,20200824,3522.56,3560.34,3495.36,3545.31,490.31,729670.8608
1000040,20200825,3546.15,3561.34,3508.24,3514.7,471.56,746723.6352
1000040,20200826,3511.16,3513.52,3432.33,3447.02,526.67,785542.3488
1000040,20200827,3448.87,3470.53,3421.64,3458.04,356.77,559898.7264
1000040,20200828,3458.93,3488.01,3418.05,3487.97,449.34,700931.6864
1000040,20200831,3500.2,3554.17,3494.08,3502.51,549.06,917301.8624
1000040,20200901,3489.29,3517.77,3475.92,3516.0,459.34,684641.0752
1000040,20200902,3536.17,3539.28,3498.85,3512.79,482.34,785402.1632
1000040,20200903,3523.03,3524.01,3454.67,3464.46,400.53,698993.3056
1000040,20200904,3419.1,3456.56,3409.48,3451.63,401.71,696566.6304
1000040,20200907,3447.72,3484.91,3381.87,3397.2,401.46,827179.3152
1000040,20200908,3394.31,3402.61,3331.66,3361.38,390.25,830344.3456
1000040,20200909,3324.4,3324.4,3252.31,3263.39,455.6,723590.4512
1000040,20200910,3291.52,3300.16,3176.82,3186.22,484.13,628532.224
1000040,20200911,3175.62,3215.69,3158.8,3211.02,325.4,475079.0656
1000040,20200914,3226.24,3263.02,3217.02,3243.38,306.76,477401.8048
1000040,20200915,3240.93,3244.83,3216.39,3242.6,285.56,402940.4928
1000040,20200916,3235.52,3244.3,3205.8,3219.77,245.15,344619.4944
1000040,20200917,3211.37,3245.95,3182.02,3221.29,271.26,412354.1504
1000040,20200918,3226.3,3264.34,3217.67,3262.48,323.36,438756.9152
1000040,20200921,3270.25,3301.87,3263.06,3269.57,265.0,417998.5408
1000040,20200922,3241.85,3257.98,3206.87,3214.71,231.77,367833.5232
1000040,20200923,3231.64,3238.42,3202.14,3219.39,210.72,327501.0304
1000040,20200924,3205.12,3205.12,3143.71,3145.87,294.79,402953.6
1000040,20200925,3157.32,3165.54,3111.67,3123.61,218.93,303605.248
1000040,20200928,3124.8,3135.91,3097.79,3107.5,208.13,350716.4416
1000040,20200929,3125.11,3163.43,3123.89,3136.77,240.39,348506.5728
1000040,20200930,3147.98,3154.88,3115.75,3131.77,202.39,302107.4944
1000040,20201009,3178.37,3210.96,3178.37,3202.86,274.34,402656.0768
1000040,20201012,3220.65,3291.56,3220.65,3291.32,361.05,564631.5008
1000040,20201013,3286.0,3286.0,3235.13,3256.84,288.4,601375.4368
1000040,20201014,3247.52,3266.85,3231.84,3251.26,353.63,574322.0224
1000040,20201015,3249.68,3253.2,3225.37,3227.23,257.36,380498.9184
1000040,20201016,3231.14,3238.07,3187.49,3200.3,258.99,557466.7776
1000040,20201019,3276.58,3287.4,3201.99,3205.97,552.46,797480.3456
1000040,20201020,3190.02,3214.33,3165.72,3213.74,348.95,538468.864
1000040,20201021,3211.22,3211.22,3147.75,3180.3,557.03,647157.9648
1000040,20201022,3157.22,3167.58,3128.03,3152.43,403.24,500367.5648
1000040,20201023,3140.18,3160.45,3106.89,3109.29,346.98,453532.416
1000040,20201026,3097.08,3120.76,3072.94,3098.42,271.04,374601.2416
1000040,20201027,3080.96,3103.06,3069.71,3090.19,235.3,412605.7216
1000040,20201028,3093.73,3099.9,3038.49,3077.04,388.96,523618.816
1000040,20201029,3035.1,3075.78,3031.39,3065.31,314.76,444951.8592
1000040,20201030,3071.6,3100.32,3035.33,3038.22,339.02,602978.7648
1000040,20201102,3022.29,3027.47,2956.52,3000.03,398.76,714740.224
1000040,20201103,3001.24,3072.92,2997.46,3056.44,394.88,648433.8688
1000040,20201104,3065.38,3070.27,3029.76,3046.33,279.48,420620.4672
1000040,20201105,3078.38,3173.4,3062.57,3171.6,530.68,802156.0832
1000040,20201106,3177.61,3188.03,3145.92,3165.29,447.67,718835.456
1000040,20201109,3198.13,3279.31,3198.13,3259.27,551.29,975909.2736
1000040,20201110,3265.19,3265.19,3212.02,3229.1,472.87,872124.5184
1000040,20201111,3214.91,3218.19,3143.43,3148.21,435.7,711500.7488
1000040,20201112,3161.25,3176.12,3132.54,3142.51,316.86,452375.296
1000040,20201113,3125.59,3147.41,3105.4,3137.98,285.86,435766.4768
1000040,20201116,3144.0,3147.58,3114.35,3137.07,285.71,421568.0512
1000040,20201117,3134.39,3135.97,3086.02,3128.66,355.47,594656.4096
1000040,20201118,3116.48,3152.31,3109.9,3146.04,335.45,471114.2912
1000040,20201119,3132.78,3172.54,3115.11,3164.03,318.43,478766.7968
1000040,20201120,3162.69,3178.55,3145.08,3158.58,250.49,376849.0496
1000040,20201123,3162.48,3181.78,3130.81,3167.06,409.28,530313.2672
1000040,20201124,3163.49,3189.85,3159.41,3167.31,373.48,489578.3936
1000040,20201125,3178.8,3193.76,3144.53,3144.53,471.85,578658.0992
1000040,20201126,3142.85,3145.19,3114.15,3122.29,288.19,426037.0688
1000040,20201127,3111.4,3112.84,3073.08,3104.3,272.71,399727.4112
1000040,20201130,3104.01,3128.21,3088.22,3094.66,540.13,596982.3232
1000040,20201201,3085.21,3120.43,3083.04,3116.13,482.81,517216.5632
1000040,20201202,3117.99,3155.27,3111.99,3137.87,561.15,708375.9104
1000040,20201203,3133.57,3143.1,3104.34,3110.67,394.22,500864.3072
1000040,20201204,3109.6,3122.02,3097.88,3112.64,323.09,449012.5824
1000040,20201207,3135.35,3136.32,3085.12,3087.35,359.42,570785.8432
1000040,20201208,3088.18,3095.28,3064.51,3075.31,308.31,461496.4736
1000040,20201209,3069.88,3075.53,3015.47,3017.09,341.87,466398.5664
1000040,20201210,3008.68,3020.96,2985.46,2999.68,301.98,446332.2112
1000040,20201211,2997.32,2998.9,2962.14,2982.38,353.43,604914.7904
1000040,20201214,2988.77,3000.32,2963.9,2977.69,244.5,438964.0704
1000040,20201215,2975.31,2980.92,2953.35,2970.61,230.65,429872.4864
1000040,20201216,2971.92,2972.81,2921.59,2923.26,266.82,493916.928
1000040,20201217,2921.62,2934.33,2888.55,2930.43,290.26,430959.104
1000040,20201218,2936.05,2942.58,2896.64,2912.34,305.59,564844.3392
1000040,20201221,2908.2,2945.4,2902.6,2940.06,272.74,485214.8736
1000040,20201222,2928.95,2936.37,2876.92,2880.57,373.99,579974.7072
1000040,20201223,2884.49,2902.19,2856.95,2900.61,358.97,565888.0
1000040,20201224,2900.82,2904.16,2846.56,2853.56,312.51,434749.8496
1000040,20201225,2847.08,2867.93,2836.5,2854.3,222.35,348603.9808
1000040,20201228,2852.22,2857.35,2826.71,2832.39,304.55,455222.1696
1000040,20201229,2830.6,2931.32,2829.97,2912.94,428.36,611334.4
1000040,20201230,2910.11,2927.44,2884.05,2921.22,421.82,624771.6864
1000040,20201231,2925.41,2952.0,2905.43,2948.82,592.45,672212.3776
1000040,20210104,2927.09,2989.05,2914.8,2982.01,745.32,895567.1552
1000040,20210105,2969.44,3037.36,2960.91,3022.83,936.54,1120161.1776
1000040,20210106,3031.0,3038.12,2982.79,2995.67,673.21,869060.608
1000040,20210107,2979.37,2979.37,2921.18,2944.26,569.48,828007.168
1000040,20210108,2927.29,2991.79,2915.51,2968.15,660.78,930031.616
1000040,20210111,2972.15,3031.85,2972.15,3012.63,736.43,1101895.68
1000040,20210112,2994.89,3030.85,2975.15,3030.75,558.82,843382.016
1000040,20210113,3031.03,3089.04,3021.07,3069.47,952.34,1313716.1216
1000040,20210114,3063.83,3172.44,3058.99,3139.9,960.23,1530116.3008
1000040,20210115,3137.84,3138.75,3065.95,3090.34,626.46,1065380.5568
1000040,20210118,3077.43,3181.44,3074.7,3171.55,552.18,1107540.0704
1000040,20210119,3179.29,3200.29,3119.98,3125.68,546.4,1172330.2912
1000040,20210120,3129.21,3153.85,3108.09,3153.85,475.79,839851.8272
1000040,20210121,3155.18,3190.42,3114.57,3178.65,499.73,898318.1312
1000040,20210122,3165.01,3165.01,3088.06,3123.03,510.83,947398.656
1000040,20210125,3082.02,3093.72,3036.43,3074.95,493.62,1010103.6032
1000040,20210126,3059.19,3082.41,3021.1,3038.3,401.51,709075.3024
1000040,20210127,3032.69,3059.49,3010.38,3039.82,324.35,603972.3008
1000040,20210128,3003.28,3018.44,2936.99,2946.47,393.65,715399.7312
1000040,20210129,2957.16,2972.62,2884.22,2933.94,391.86,784539.392
1000040,20210201,2890.31,2911.67,2856.79,2881.51,338.71,809282.048
1000040,20210202,2893.1,2903.16,2867.62,2895.96,289.92,709705.2672
1000040,20210203,2893.57,2897.62,2836.51,2838.59,387.46,712840.0384
1000040,20210204,2818.91,2851.94,2744.41,2837.65,421.0,773140.9408
1000040,20210205,2835.04,2906.92,2835.04,2839.55,285.76,614643.5584
1000040,20210208,2870.93,2907.65,2844.88,2892.94,268.27,646191.3088
1000040,20210209,2894.95,2989.09,2875.72,2962.03,302.24,657629.696
1000040,20210210,2952.0,3000.92,2930.08,2994.73,278.86,641731.6864
1000040,20210218,3034.51,3053.06,2999.07,3004.43,436.3,694757.4272
1000040,20210219,2996.83,3040.87,2981.86,3038.67,430.57,646054.656
1000040,20210222,3041.01,3064.53,2979.33,2981.67,673.94,921866.752
1000040,20210223,2958.33,3018.06,2949.29,2976.17,436.15,651218.0224
1000040,20210224,2972.27,3013.45,2912.82,2943.13,360.2,588687.9232
1000040,20210225,2967.6,2980.56,2936.63,2940.62,388.36,623153.7152
1000040,20210226,2882.76,2945.53,2879.63,2938.32,395.88,634425.9584
1000040,20210301,2969.58,2996.99,2945.81,2991.03,562.84,755809.6384
1000040,20210302,2997.29,3003.6,2943.78,2963.49,440.34,643715.328
1000040,20210303,2958.44,2997.39,2941.69,2996.3,376.64,620318.464
1000040,20210304,2984.46,2995.34,2919.81,2933.88,432.74,682576.4352
1000040,20210305,2904.42,2984.37,2902.68,2970.05,397.61,599197.7472
1000040,20210308,2982.37,3044.0,2947.16,2949.5,690.52,773922.6112
1000040,20210309,2935.81,2969.66,2848.81,2898.93,551.11,708339.9168
1000040,20210310,2941.94,2951.64,2879.6,2887.01,367.92,531187.5072
1000040,20210311,2881.36,2908.75,2857.04,2908.7,324.03,486872.0128
1000040,20210312,2918.52,2918.52,2868.98,2889.7,371.88,489376.2048
1000040,20210315,2865.68,2865.68,2815.77,2832.88,369.63,516794.2656
1000040,20210316,2834.44,2863.92,2816.47,2860.92,363.97,492360.2432
1000040,20210317,2867.53,2906.1,2849.85,2900.39,320.94,525453.0048
1000040,20210318,2901.68,2908.05,2884.11,2902.97,275.6,412636.1344
1000040,20210319,2874.59,2921.52,2857.61,2871.67,392.29,520964.5056
1000040,20210322,2865.62,2914.11,2862.8,2908.24,285.73,393398.7072
1000040,20210323,2918.54,2918.54,2875.23,2899.14,315.74,419158.3232
1000040,20210324,2892.08,2907.75,2847.3,2854.83,336.91,442752.1536
1000040,20210325,2829.49,2865.32,2825.57,2844.5,237.52,323529.1136
1000040,20210326,2855.61,2904.7,2853.28,2904.7,291.41,462738.6368
1000040,20210329,2908.26,2910.22,2877.39,2883.43,266.26,394704.7936
1000040,20210330,2882.68,2896.63,2868.54,2872.6,308.53,509901.0048
1000040,20210331,2872.69,2890.73,2864.48,2889.23,210.45,356422.1696
1000040,20210401,2893.14,2898.59,2874.88,2887.81,204.13,371808.8704
1000040,20210402,2896.77,2919.72,2887.35,2918.6,220.62,485366.1184
1000040,20210406,2929.61,2942.47,2903.89,2932.06,221.83,352727.0912
1000040,20210407,2928.98,2929.25,2895.69,2918.48,306.88,417214.2336
1000040,20210408,2906.52,2909.71,2875.86,2882.63,276.5,460926.6176
1000040,20210409,2879.11,2880.56,2819.42,2829.41,241.91,414004.2496
1000040,20210412,2825.3,2832.97,2800.16,2805.16,231.19,378553.5744
1000040,20210413,2797.37,2826.2,2797.37,2811.17,205.92,303521.2288
1000040,20210414,2809.42,2829.89,2806.05,2822.7,177.83,280506.7008
1000040,20210415,2817.79,2817.79,2790.38,2806.52,180.11,255856.768
1000040,20210416,2809.75,2842.33,2800.82,2838.25,244.42,328401.152
1000040,20210419,2836.22,2878.0,2824.62,2874.85,405.53,472866.3552
1000040,20210420,2850.42,2850.42,2823.25,2824.48,369.03,392709.1712
1000040,20210421,2794.17,2797.26,2775.23,2783.12,294.89,499909.12
1000040,20210422,2795.41,2820.73,2794.24,2813.29,309.69,531565.6192
1000040,20210423,2806.66,2813.47,2791.19,2798.49,238.38,409219.0464
1000040,20210426,2802.49,2814.87,2782.29,2787.34,326.11,546921.0112
1000040,20210427,2783.05,2786.52,2737.03,2748.34,345.93,683131.4944
1000040,20210428,2760.55,2760.74,2719.41,2760.43,340.18,575187.2512
1000040,20210429,2754.8,2768.43,2719.31,2720.49,362.69,547233.9456
1000040,20210430,2715.78,2723.06,2647.86,2671.67,376.33,620498.5344
1000040,20210506,2651.41,2659.89,2635.76,2644.69,301.15,454806.272
1000040,20210507,2645.6,2652.26,2606.72,2608.48,282.34,402028.7232
1000040,20210510,2603.78,2606.32,2570.96,2599.11,298.46,389504.5888
1000040,20210511,2582.15,2610.97,2571.99,2607.51,237.42,320572.3136
1000040,20210512,2598.17,2620.38,2592.89,2615.68,250.71,323050.0608
1000040,20210513,2599.56,2619.35,2596.43,2601.83,243.3,282912.768
1000040,20210514,2599.99,2640.29,2594.94,2640.29,284.01,347615.6928
1000040,20210517,2650.54,2672.59,2640.96,2652.72,323.7,476585.2672
1000040,20210518,2653.95,2656.57,2634.64,2654.5,332.25,358098.8672
1000040,20210519,2646.29,2659.53,2633.41,2641.36,284.38,349334.3488
1000040,20210520,2632.62,2650.93,2631.8,2642.83,267.81,328838.4
1000040,20210521,2645.16,2650.68,2622.74,2624.43,237.4,352875.4432
1000040,20210524,2627.02,2637.32,2611.1,2629.26,265.34,404275.7376
1000040,20210525,2632.65,2684.17,2619.06,2678.06,334.63,499094.6304
1000040,20210526,2675.21,2690.07,2672.13,2673.45,292.48,394758.9888
1000040,20210527,2670.02,2717.03,2669.99,2707.51,357.29,592979.0976
1000040,20210528,2706.98,2709.24,2659.76,2667.56,343.2,515616.1024
1000040,20210531,2672.19,2714.68,2672.07,2714.57,353.0,537333.504
1000040,20210601,2703.86,2724.59,2690.57,2721.47,306.32,503531.9808
1000040,20210602,2715.91,2719.94,2669.02,2677.18,321.05,486907.136
1000040,20210603,2674.78,2719.86,2671.8,2689.9,375.91,495689.8304
1000040,20210604,2683.4,2705.33,2678.54,2690.53,363.21,469103.8208
1000040,20210607,2700.81,2730.41,2700.81,2719.41,429.83,593938.7392
1000040,20210608,2735.96,2737.94,2711.34,2734.64,476.97,670440.0896
1000040,20210609,2734.09,2759.26,2728.2,2754.14,490.83,560770.9696
1000040,20210610,2752.41,2799.77,2749.59,2792.04,652.09,759356.6208
1000040,20210611,2801.03,2801.57,2761.33,2761.33,781.86,836009.9328
1000040,20210615,2758.18,2811.22,2757.52,2780.38,525.51,790524.9792
1000040,20210616,2788.32,2803.73,2741.54,2752.13,424.97,617159.4752
1000040,20210617,2752.76,2800.95,2751.28,2797.45,450.24,801281.024
1000040,20210618,2808.38,2839.11,2793.25,2810.78,504.51,820071.424
1000040,20210621,2790.91,2826.76,2782.01,2815.93,375.88,680499.7632
1000040,20210622,2818.12,2823.7,2785.52,2801.8,337.33,568198.5024
1000040,20210623,2804.35,2828.03,2783.0,2814.06,432.06,731821.6192
1000040,20210624,2812.6,2841.26,2799.59,2828.33,449.63,746296.5248
1000040,20210625,2822.07,2851.84,2802.58,2847.5,390.56,603886.848
1000040,20210628,2846.96,2890.73,2845.62,2862.02,363.28,624377.0368
1000040,20210629,2861.55,2862.14,2813.48,2817.65,324.58,538840.5248
1000040,20210630,2816.74,2863.7,2813.01,2854.23,281.88,689554.432
1000040,20210701,2856.71,2857.94,2796.38,2808.02,352.16,623092.3264
1000040,20210702,2796.34,2796.34,2708.18,2723.84,347.29,619925.4016
1000040,20210705,2742.86,2785.75,2734.06,2785.38,270.1,725244.8768
1000040,20210706,2810.81,2823.93,2759.74,2784.02,278.1,702586.624
1000040,20210707,2769.17,2809.52,2764.25,2804.56,286.41,572495.872
1000040,20210708,2807.38,2826.25,2785.52,2798.55,317.16,611242.4448
1000040,20210709,2783.08,2790.06,2747.22,2769.15,278.63,506681.344
1000040,20210712,2787.5,2804.39,2759.97,2780.88,472.98,802431.488
1000040,20210713,2780.11,2809.57,2775.24,2794.71,350.15,612725.1968
1000040,20210714,2796.15,2798.9,2739.39,2739.39,354.95,553171.0464
1000040,20210715,2733.29,2741.39,2707.69,2737.46,288.77,492758.3232
1000040,20210716,2736.65,2742.46,2707.46,2716.16,275.95,487801.7536
1000040,20210719,2707.59,2732.82,2686.04,2731.03,404.68,527857.4592
1000040,20210720,2713.3,2741.07,2708.9,2728.18,253.6,393941.0176
1000040,20210721,2733.23,2761.59,2726.12,2739.7,283.63,519629.824
1000040,20210722,2718.73,2718.73,2658.12,2668.57,307.92,650537.7792
1000040,20210723,2649.59,2650.3,2604.0,2628.09,342.39,542364.416
1000040,20210726,2606.06,2606.25,2514.99,2532.52,675.97,823072.4608
1000040,20210727,2531.49,2616.5,2527.74,2569.07,535.45,995399.4752
1000040,20210728,2552.42,2578.13,2497.02,2547.27,569.72,895649.9968
1000040,20210729,2562.91,2615.43,2549.09,2610.56,493.18,995974.3488
1000040,20210730,2594.0,2670.49,2586.54,2658.38,503.58,1139065.344
1000040,20210802,2663.9,2728.48,2663.9,2724.81,736.69,1240219.0336
1000040,20210803,2728.21,2753.31,2689.17,2699.95,652.0,1055299.8912
1000040,20210804,2709.66,2740.58,2706.63,2731.38,442.47,809179.904
1000040,20210805,2718.62,2745.98,2707.36,2712.37,452.09,704003.7888
1000040,20210806,2723.03,2751.93,2711.98,2748.97,502.11,871622.4512
1000040,20210809,2736.69,2765.79,2727.78,2754.14,331.01,720927.2832
1000040,20210810,2746.93,2773.01,2731.88,2773.01,545.38,707312.9984
1000040,20210811,2763.41,2774.27,2744.48,2765.09,668.8,817087.1808
1000040,20210812,2770.52,2831.58,2768.67,2819.37,738.1,931249.9712
1000040,20210813,2808.34,2808.34,2767.31,2778.24,779.99,942359.1424
1000040,20210816,2796.31,2826.52,2784.52,2788.74,482.31,718153.5232
1000040,20210817,2779.51,2793.51,2699.07,2703.34,577.46,770070.1184
1000040,20210818,2701.89,2720.02,2667.83,2696.66,428.8,598770.7392
1000040,20210819,2700.99,2734.94,2688.92,2720.0,610.78,624860.8256
